tm,spotName,th3,ws,sky,rhm,pop
2020-03-21 15:00,(서천)금강하구둑,17,3,1,65,0
2020-03-21 15:00,(공주)공주보,20,3,4,40,30
2020-03-21 15:00,(익산)성당포구,19,3,3,60,20
2020-03-21 15:00,(담양)담양대나무숲,22,2,1,45,0
2020-03-21 15:00,(나주)느러지 관람전망대,20,4,1,50,0
2020-03-21 15:00,(나주)죽산보,21,3,1,50,0
2020-03-21 15:00,(무안)영산강 하구둑,19,5,1,50,0
2020-03-21 15:00,(담양)메타세쿼이아길,22,3,1,50,0
2020-03-21 15:00,(광주)승촌보,22,3,1,45,0
2020-03-21 15:00,(담양)담양댐,22,3,1,50,0
2020-03-21 15:00,(광양)배알도수변공원,22,3,1,40,0
2020-03-21 15:00,(광양)매화마을,23,2,1,50,0
2020-03-21 15:00,(곡성)횡탄정,23,2,1,45,0
2020-03-21 15:00,(구례)남도대교,25,2,3,50,20
2020-03-21 15:00,(순창)향가유원지,23,2,1,40,0
2020-03-21 15:00,(순창)장군목,22,2,1,45,0
2020-03-21 15:00,(임실)섬진강생활체육공원(강진교),22,2,1,45,0
2020-03-21 15:00,(괴산)괴강교,20,5,4,35,30
2020-03-21 15:00,(청주)무심천교,21,3,4,40,30
2020-03-21 15:00,(괴산)행촌교차로,19,4,4,40,30
2020-03-21 15:00,(세종)합강공원,21,3,4,40,30
2020-03-21 15:00,(증평)백로공원,21,4,4,40,30
2020-03-21 15:00,(삼척)한재공원,16,5,3,20,20
2020-03-21 15:00,(양양)지경공원,15,5,3,20,20
2020-03-21 15:00,(삼척)임원,18,4,3,20,20
2020-03-21 15:00,(속초)영금정,15,5,3,20,20
2020-03-21 15:00,(고성)북천철교,16,5,3,20,20
2020-03-21 15:00,(고셩)봉포해변,15,5,3,20,20
2020-03-21 15:00,(양양)동호해변,14,5,3,20,20
2020-03-21 15:00,(강릉)경포해변,17,5,3,20,20
2020-03-21 15:00,(동해)추암촛대바위,15,5,3,20,20
